,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
124,Almonte-Marismas_groundwater_system,796.5251309367147,0.1902205958166659,permeability,x,1/1,nan,10.3390/w11010039,ESP
125,Almonte-Marismas_groundwater_system,862.9397979459053,0.1846766033521896,permeability,x,1/1,nan,10.3390/w11010039,ESP
126,Almonte-Marismas_groundwater_system,879.611619945371,0.151456687340425,permeability,x,1/1,nan,10.3390/w11010039,ESP
127,Almonte-Marismas_groundwater_system,910.4807042009843,0.16390987429725826,permeability,x,1/1,nan,10.3390/w11010039,ESP
128,Almonte-Marismas_groundwater_system,972.0301351046704,0.1846640208450202,permeability,x,1/1,nan,10.3390/w11010039,ESP
129,Almonte-Marismas_groundwater_system,1018.9733722692024,0.15074857179805773,permeability,x,1/1,nan,10.3390/w11010039,ESP
130,Almonte-Marismas_groundwater_system,1068.9993236902392,0.18465283639420296,permeability,x,1/1,nan,10.3390/w11010039,ESP
131,Almonte-Marismas_groundwater_system,1092.486670406467,0.16804113081788047,permeability,x,1/1,nan,10.3390/w11010039,ESP
132,Almonte-Marismas_groundwater_system,1109.1270361380086,0.13412917691179838,permeability,x,1/1,nan,10.3390/w11010039,ESP
133,Almonte-Marismas_groundwater_system,1153.2496946120655,0.1714943300077068,permeability,x,1/1,nan,10.3390/w11010039,ESP
134,Almonte-Marismas_groundwater_system,1184.9680981016138,0.20263254011111054,permeability,x,1/1,nan,10.3390/w11010039,ESP
135,Almonte-Marismas_groundwater_system,1214.2014564252047,0.17909975656343768,permeability,x,1/1,nan,10.3390/w11010039,ESP
136,Almonte-Marismas_groundwater_system,1252.6043168485007,0.15729601920929429,permeability,x,1/1,nan,10.3390/w11010039,ESP
137,Almonte-Marismas_groundwater_system,1297.5081393093249,0.14518011334741876,permeability,x,1/1,nan,10.3390/w11010039,ESP
138,Almonte-Marismas_groundwater_system,1327.559360598927,0.13964031505199895,permeability,x,1/1,nan,10.3390/w11010039,ESP
139,Almonte-Marismas_groundwater_system,1359.6866955714813,0.17977501778152924,permeability,x,1/1,nan,10.3390/w11010039,ESP
140,Almonte-Marismas_groundwater_system,1401.0097462003446,0.1555487982831868,permeability,x,1/1,nan,10.3390/w11010039,ESP
141,Almonte-Marismas_groundwater_system,1443.0248347235254,0.14654741245982772,permeability,x,1/1,nan,10.3390/w11010039,ESP
142,Almonte-Marismas_groundwater_system,1498.608060144384,0.16937837171871806,permeability,x,1/1,nan,10.3390/w11010039,ESP
143,Almonte-Marismas_groundwater_system,1559.4025406179055,0.17352360880286186,permeability,x,1/1,nan,10.3390/w11010039,ESP
144,Almonte-Marismas_groundwater_system,1607.1007282126025,0.15621706921951756,permeability,x,1/1,nan,10.3390/w11010039,ESP
145,Almonte-Marismas_groundwater_system,1651.2233866866586,0.19358222231542602,permeability,x,1/1,nan,10.3390/w11010039,ESP
146,Almonte-Marismas_groundwater_system,1674.7736459387336,0.17835459252773833,permeability,x,1/1,nan,10.3390/w11010039,ESP
147,Almonte-Marismas_groundwater_system,1727.3999821747811,0.13613398972079066,permeability,x,1/1,nan,10.3390/w11010039,ESP
148,Almonte-Marismas_groundwater_system,1740.4962750536065,0.1575857663882787,permeability,x,1/1,nan,10.3390/w11010039,ESP
149,Almonte-Marismas_groundwater_system,1777.3001085241244,0.1672701027396662,permeability,x,1/1,nan,10.3390/w11010039,ESP
150,Almonte-Marismas_groundwater_system,1813.160253956936,0.15619330226153091,permeability,x,1/1,nan,10.3390/w11010039,ESP
