,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
99,Baishuihe_Landslide,32.02258588651399,1.6893453145057764,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
100,Baishuihe_Landslide,34.08309918579495,1.5507060333761231,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
101,Baishuihe_Landslide,36.11349497742309,1.6893453145057764,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
102,Baishuihe_Landslide,38.07391581460898,1.825417201540436,saturated_hydraulic_conductivty,x,1/2,nan,10.1155/2018/7290640,CHN
103,Baishuihe_Landslide,50.01774624063375,1.8029283276180328,saturated_hydraulic_conductivty,x,2/2,nan,10.1155/2018/7290640,CHN
104,Baishuihe_Landslide,99.29028231695976,2.885119150502634,saturated_hydraulic_conductivty,x,2/2,nan,10.1155/2018/7290640,CHN
105,Baishuihe_Landslide,150.30656795622684,3.733115012791808,saturated_hydraulic_conductivty,x,2/2,nan,10.1155/2018/7290640,CHN
106,Baishuihe_Landslide,200.31639765828788,5.400908026974285,saturated_hydraulic_conductivty,x,2/2,nan,10.1155/2018/7290640,CHN
107,Baishuihe_Landslide,250.980133446452,6.230877930933479,saturated_hydraulic_conductivty,x,2/2,nan,10.1155/2018/7290640,CHN
108,Baishuihe_Landslide,300.5561368347305,6.493255768847629,saturated_hydraulic_conductivty,x,2/2,nan,10.1155/2018/7290640,CHN
109,Baishuihe_Landslide,350.0545581449967,5.431307535093356,saturated_hydraulic_conductivty,x,2/2,nan,10.1155/2018/7290640,CHN
110,Baishuihe_Landslide,399.2521509895015,5.234217390788052,saturated_hydraulic_conductivty,x,2/2,nan,10.1155/2018/7290640,CHN
111,Bekkevoort_field_experiment,0.4761362959110133,2.640746820972102,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
112,Bekkevoort_field_experiment,1.6454009069778777,3.28215464135364,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
113,Bekkevoort_field_experiment,3.5300077477799623,3.9675135044346543,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
114,Bekkevoort_field_experiment,4.978111167097399,3.637187176611456,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
115,Bekkevoort_field_experiment,6.469504629704879,3.393440935368344,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
116,Bekkevoort_field_experiment,7.978696314115586,2.7472435782823763,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
117,Bekkevoort_field_experiment,9.512919287637684,3.1423478482302003,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
118,Bekkevoort_field_experiment,11.0740427699126,3.5136561394383663,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
119,Bekkevoort_field_experiment,12.46533816621426,4.248687482730034,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
120,Bekkevoort_field_experiment,13.848533610736364,2.932475117706656,saturated_hydraulic_conductivty,x,1/3,nan,10.1097/00010694-199603000-00003,BEL
121,Bekkevoort_field_experiment,0.4304857235112269,2.357396558881864,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
122,Bekkevoort_field_experiment,1.682388486553804,2.616541353383448,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
123,Bekkevoort_field_experiment,3.5338345864661624,2.1434913972046434,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
124,Bekkevoort_field_experiment,4.903132063287051,2.678963513077136,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
125,Bekkevoort_field_experiment,6.432492273628856,2.4988583421744086,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
126,Bekkevoort_field_experiment,7.918377231422117,2.253747866598956,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
127,Bekkevoort_field_experiment,9.396535818072785,2.463928225471586,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
128,Bekkevoort_field_experiment,10.87665482725217,1.8123183726185843,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
129,Bekkevoort_field_experiment,12.344204068453344,2.2745398773005245,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
130,Bekkevoort_field_experiment,13.72261174408414,2.4522810092715472,saturated_hydraulic_conductivty,x,2/3,nan,10.1097/00010694-199603000-00003,BEL
131,Bekkevoort_field_experiment,0.3484568875858604,4.968529371717283,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
132,Bekkevoort_field_experiment,1.6532291941282615,4.419515671579092,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
133,Bekkevoort_field_experiment,3.506528496808897,4.993397628476819,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
134,Bekkevoort_field_experiment,4.9244594833405255,4.35449433482338,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
135,Bekkevoort_field_experiment,6.458851784146772,4.090051828181899,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
136,Bekkevoort_field_experiment,7.898655480200125,4.526451493283194,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
137,Bekkevoort_field_experiment,9.394140431486266,4.791635644115082,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
138,Bekkevoort_field_experiment,10.929981256101902,4.730855585073251,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
139,Bekkevoort_field_experiment,12.359529403584803,3.725325121169017,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
140,Bekkevoort_field_experiment,13.785977710115631,4.283957019401528,saturated_hydraulic_conductivty,x,3/3,nan,10.1097/00010694-199603000-00003,BEL
141,Botucatu_Formation,1.0123942837633522,0.5267326732673263,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.compgeo.2018.03.004,BRA
142,Botucatu_Formation,1.9808106130810117,2.174257425742573,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.compgeo.2018.03.004,BRA
143,Botucatu_Formation,3.036503926254693,1.35049504950495,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.compgeo.2018.03.004,BRA
144,Botucatu_Formation,4.0420270204360325,1.5524752475247516,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.compgeo.2018.03.004,BRA
145,Botucatu_Formation,5.005901575379212,1.6633663366336622,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.compgeo.2018.03.004,BRA
146,Botucatu_Formation,5.999239135736232,1.7425742574257417,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.compgeo.2018.03.004,BRA
147,Caldwell_County_site,83.98564769755905,1.6066481994459834,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.catena.2019.104335,USA
148,Caldwell_County_site,134.66513605017758,2.1218836565096955,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.catena.2019.104335,USA
149,Caldwell_County_site,168.1452921065109,1.9085872576177283,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.catena.2019.104335,USA
150,Caldwell_County_site,217.19087508561196,1.8947368421052635,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.catena.2019.104335,USA
151,Caldwell_County_site,275.6905104550534,1.659279778393352,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.catena.2019.104335,USA
152,Caldwell_County_site,313.2273547786013,1.656509695290859,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.catena.2019.104335,USA
153,Caldwell_County_site,364.8530802270414,1.9529085872576175,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.catena.2019.104335,USA
154,Caldwell_County_site,425.8406606052034,1.659279778393352,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.catena.2019.104335,USA
155,Caldwell_County_site,472.5514988672883,2.3157894736842106,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.catena.2019.104335,USA
156,Calingri_farm_site,0.0100825750888857,4.26759498335e-05,saturated_hydraulic_conductivty,x,1/1,nan,10.2136/sssaj2004.0312,AUS
157,Calingri_farm_site,0.0200736383909544,0.0001754059323175,saturated_hydraulic_conductivty,x,1/1,nan,10.2136/sssaj2004.0312,AUS
158,Calingri_farm_site,0.0297336314065812,0.0001812712659038,saturated_hydraulic_conductivty,x,1/1,nan,10.2136/sssaj2004.0312,AUS
159,Calingri_farm_site,0.040073253425505,0.000196723531563,saturated_hydraulic_conductivty,x,1/1,nan,10.2136/sssaj2004.0312,AUS
160,Calingri_farm_site,0.0500160310612122,0.0001990038194072,saturated_hydraulic_conductivty,x,1/1,nan,10.2136/sssaj2004.0312,AUS
161,Calingri_farm_site,0.060052740266561,0.0001997898913572,saturated_hydraulic_conductivty,x,1/1,nan,10.2136/sssaj2004.0312,AUS
162,Calingri_farm_site,0.0700884595607544,0.000199678361367,saturated_hydraulic_conductivty,x,1/1,nan,10.2136/sssaj2004.0312,AUS
163,Campania_Plain_site,0.9867546561996656,0.0184989131624626,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
164,Campania_Plain_site,1.9753858664206316,0.0293493048931146,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
165,Campania_Plain_site,2.964329835645146,0.0403138536600622,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
166,Campania_Plain_site,3.9413889627347674,0.0386071017144406,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
167,Campania_Plain_site,4.961921591317812,0.0361015111472521,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
168,Campania_Plain_site,5.969318341751767,0.0371346583889783,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
169,Campania_Plain_site,6.975151297167971,0.0375970204492261,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
170,Campania_Plain_site,8.014136706960453,0.041826695023483,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
171,Campania_Plain_site,9.027163119458304,0.0449146689185315,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
172,Campania_Plain_site,10.04957230206265,0.0430940205691171,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
173,Campania_Plain_site,11.054466980468202,0.0432139115204779,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
174,Campania_Plain_site,12.049353370760166,0.0396807773103768,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
175,Campania_Plain_site,13.079894287456806,0.0408282119046502,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
176,Campania_Plain_site,14.096986567000805,0.0454002272715425,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
177,Campania_Plain_site,15.102819522417008,0.0458625893317903,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
178,Campania_Plain_site,16.088010383598927,0.0471239203298565,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
179,Campania_Plain_site,17.092279543997382,0.0386821638752925,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
180,Campania_Plain_site,18.073404538133143,0.0384594534015148,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/0016-7061(94)00050-K,ITA
181,Campinas_Experimental_Center,12.96115397584148,0.3525730408393994,saturated_hydraulic_conductivty,x,1/1,nan,10.1590/S0100-06832010000100001,BRA
182,Campinas_Experimental_Center,22.7164200567269,0.3911024555209553,saturated_hydraulic_conductivty,x,1/1,nan,10.1590/S0100-06832010000100001,BRA
183,Campinas_Experimental_Center,28.66295098875379,0.4175853382787551,saturated_hydraulic_conductivty,x,1/1,nan,10.1590/S0100-06832010000100001,BRA
184,Campinas_Experimental_Center,32.19201856516651,0.4224200170577385,saturated_hydraulic_conductivty,x,1/1,nan,10.1590/S0100-06832010000100001,BRA
185,Campinas_Experimental_Center,36.744302517008165,0.4392789138584207,saturated_hydraulic_conductivty,x,1/1,nan,10.1590/S0100-06832010000100001,BRA
186,Campinas_Experimental_Center,43.98739512466034,0.4441433445068132,saturated_hydraulic_conductivty,x,1/1,nan,10.1590/S0100-06832010000100001,BRA
