,x,y,z,Hydraulic_conductivity_m/d
20971,8305.3,6519.0,203.8,0.0025
20972,8327.9,6519.0,203.8,0.0025
20973,8350.6,6519.0,203.8,0.0025
20974,8373.2,6519.0,203.8,0.0025
20975,8395.8,6519.0,203.8,0.0025
20976,8418.5,6519.0,203.8,0.0025
20977,8441.1,6519.0,203.8,5e-05
20978,8463.8,6519.0,203.8,5e-05
20979,8486.4,6519.0,203.8,5e-05
20980,8509.0,6519.0,203.8,5e-05
20981,8531.7,6519.0,203.8,5e-05
20982,8554.3,6519.0,203.8,5e-05
20983,8577.0,6519.0,203.8,5e-06
20984,8599.6,6519.0,203.8,5e-06
20985,8622.2,6519.0,203.8,5e-06
20986,8644.9,6519.0,203.8,5e-05
20987,8667.5,6519.0,203.8,5e-05
20988,8690.2,6519.0,203.8,5e-05
20989,8712.8,6519.0,203.8,5e-05
20990,8735.4,6519.0,203.8,5e-05
20991,8758.1,6519.0,203.8,5e-05
20992,8780.7,6519.0,203.8,5e-05
20993,8803.4,6519.0,203.8,5e-05
20994,8826.0,6519.0,203.8,5e-05
20995,8848.6,6519.0,203.8,5e-05
20996,8871.3,6519.0,203.8,5e-05
20997,8893.9,6519.0,203.8,5e-05
20998,8916.6,6519.0,203.8,5e-05
20999,8939.2,6519.0,203.8,5e-05
21000,8961.8,6519.0,203.8,5e-05
21001,8984.5,6519.0,203.8,5e-05
21002,9007.1,6519.0,203.8,5e-05
21003,9029.8,6519.0,203.8,5e-05
21004,9052.4,6519.0,203.8,5e-05
21005,9075.0,6519.0,203.8,5e-05
21006,9097.7,6519.0,203.8,5e-05
21007,9120.3,6519.0,203.8,5e-05
21008,9143.0,6519.0,203.8,5e-05
21009,9165.6,6519.0,203.8,5e-05
21010,9188.2,6519.0,203.8,5e-05
21011,9210.9,6519.0,203.8,5e-05
21012,9233.5,6519.0,203.8,5e-05
21013,9256.2,6519.0,203.8,5e-05
21014,9278.8,6519.0,203.8,5e-05
21015,9301.4,6519.0,203.8,5e-05
21016,9324.1,6519.0,203.8,5e-05
21017,9346.7,6519.0,203.8,5e-05
21018,9369.4,6519.0,203.8,5e-05
21019,9392.0,6519.0,203.8,0.0025
21020,9414.6,6519.0,203.8,5e-06
21021,9437.3,6519.0,203.8,5e-06
21022,9459.9,6519.0,203.8,0.001
21023,9482.6,6519.0,203.8,0.001
21024,9505.2,6519.0,203.8,0.001
21025,9527.8,6519.0,203.8,1e-24
21026,9550.5,6519.0,203.8,0.001
21027,3075.4,6519.0,226.4,5e-06
21028,3098.1,6519.0,226.4,5e-06
21029,3120.7,6519.0,226.4,0.01
21030,3143.4,6519.0,226.4,1e-05
21031,3166.0,6519.0,226.4,1e-05
21032,3188.6,6519.0,226.4,1e-05
21033,3211.3,6519.0,226.4,1e-05
21034,3233.9,6519.0,226.4,1e-05
21035,3256.6,6519.0,226.4,0.001
21036,3279.2,6519.0,226.4,0.001
21037,3301.8,6519.0,226.4,0.001
21038,3324.5,6519.0,226.4,0.001
21039,3347.1,6519.0,226.4,0.001
21040,3369.8,6519.0,226.4,0.001
21041,3392.4,6519.0,226.4,0.001
21042,3415.0,6519.0,226.4,0.001
21043,3437.7,6519.0,226.4,0.001
21044,3460.3,6519.0,226.4,0.001
21045,3483.0,6519.0,226.4,1e-05
21046,3505.6,6519.0,226.4,1e-05
21047,3528.2,6519.0,226.4,1e-05
21048,3550.9,6519.0,226.4,5e-05
21049,3573.5,6519.0,226.4,5e-05
21050,3596.2,6519.0,226.4,5e-05
21051,3618.8,6519.0,226.4,5e-05
21052,3641.4,6519.0,226.4,5e-05
21053,3664.1,6519.0,226.4,5e-05
21054,3686.7,6519.0,226.4,5e-05
21055,3709.4,6519.0,226.4,5e-05
21056,3732.0,6519.0,226.4,5e-05
21057,3754.6,6519.0,226.4,5e-05
21058,3777.3,6519.0,226.4,5e-05
21059,3799.9,6519.0,226.4,5e-05
21060,3822.6,6519.0,226.4,5e-05
21061,3845.2,6519.0,226.4,5e-05
21062,3867.8,6519.0,226.4,5e-05
21063,3890.5,6519.0,226.4,5e-05
21064,3913.1,6519.0,226.4,5e-05
21065,3935.8,6519.0,226.4,5e-05
21066,3958.4,6519.0,226.4,5e-05
21067,3981.0,6519.0,226.4,5e-05
21068,4003.7,6519.0,226.4,5e-05
21069,4026.3,6519.0,226.4,5e-05
21070,4049.0,6519.0,226.4,5e-05
21071,4071.6,6519.0,226.4,5e-05
21072,4094.2,6519.0,226.4,5e-05
21073,4116.9,6519.0,226.4,5e-05
21074,4139.5,6519.0,226.4,5e-05
21075,4162.2,6519.0,226.4,5e-05
21076,4184.8,6519.0,226.4,5e-05
21077,4207.4,6519.0,226.4,0.01
21078,4230.1,6519.0,226.4,0.01
21079,4252.7,6519.0,226.4,0.01
21080,4275.4,6519.0,226.4,0.01
21081,4298.0,6519.0,226.4,5e-06
21082,4320.6,6519.0,226.4,5e-06
21083,4343.3,6519.0,226.4,5e-06
21084,4365.9,6519.0,226.4,5e-06
21085,4388.6,6519.0,226.4,5e-06
21086,4411.2,6519.0,226.4,5e-06
21087,4433.8,6519.0,226.4,5e-06
21088,4456.5,6519.0,226.4,5e-06
21089,4479.1,6519.0,226.4,5e-06
21090,4501.8,6519.0,226.4,0.0025
21091,4524.4,6519.0,226.4,0.0025
21092,4547.0,6519.0,226.4,0.0025
21093,4569.7,6519.0,226.4,0.0025
21094,4592.3,6519.0,226.4,0.0025
21095,4615.0,6519.0,226.4,5e-06
21096,4637.6,6519.0,226.4,5e-06
21097,4660.2,6519.0,226.4,0.0025
21098,4682.9,6519.0,226.4,5e-06
21099,4705.5,6519.0,226.4,5e-06
21100,4728.2,6519.0,226.4,0.001
21101,4750.8,6519.0,226.4,0.001
21102,4773.4,6519.0,226.4,0.001
21103,4796.1,6519.0,226.4,0.001
21104,4818.7,6519.0,226.4,0.001
21105,4841.4,6519.0,226.4,0.001
21106,4864.0,6519.0,226.4,0.001
21107,4886.6,6519.0,226.4,0.001
21108,4909.3,6519.0,226.4,0.001
21109,4931.9,6519.0,226.4,0.001
21110,4954.6,6519.0,226.4,0.001
21111,4977.2,6519.0,226.4,0.001
21112,4999.8,6519.0,226.4,0.0025
21113,5022.5,6519.0,226.4,0.0025
21114,5045.1,6519.0,226.4,0.0025
21115,5067.8,6519.0,226.4,0.0025
21116,5090.4,6519.0,226.4,0.0025
21117,5113.0,6519.0,226.4,0.0025
21118,5135.7,6519.0,226.4,0.0025
21119,5158.3,6519.0,226.4,0.0025
21120,5181.0,6519.0,226.4,0.0025
21121,5203.6,6519.0,226.4,0.0025
21122,5226.2,6519.0,226.4,0.0025
21123,5248.9,6519.0,226.4,0.0025
21124,5271.5,6519.0,226.4,0.0025
21125,5294.2,6519.0,226.4,0.0025
21126,5316.8,6519.0,226.4,0.0025
21127,5339.4,6519.0,226.4,0.0025
21128,5362.1,6519.0,226.4,0.0025
21129,5384.7,6519.0,226.4,0.0025
21130,5407.4,6519.0,226.4,0.0025
21131,5430.0,6519.0,226.4,0.0025
21132,5452.6,6519.0,226.4,0.0025
21133,5475.3,6519.0,226.4,0.0025
21134,5497.9,6519.0,226.4,0.0025
21135,5520.6,6519.0,226.4,0.0025
21136,5543.2,6519.0,226.4,0.0025
21137,5565.8,6519.0,226.4,0.0025
21138,5588.5,6519.0,226.4,0.0025
21139,5611.1,6519.0,226.4,0.0025
21140,5633.8,6519.0,226.4,0.0025
21141,5656.4,6519.0,226.4,0.0025
21142,5679.0,6519.0,226.4,0.0025
21143,5701.7,6519.0,226.4,0.0025
21144,5724.3,6519.0,226.4,0.0025
21145,5747.0,6519.0,226.4,0.0025
21146,5769.6,6519.0,226.4,0.0025
21147,5792.2,6519.0,226.4,0.0025
21148,5814.9,6519.0,226.4,0.0025
21149,5837.5,6519.0,226.4,0.0025
21150,5860.2,6519.0,226.4,0.0025
21151,5882.8,6519.0,226.4,0.0025
21152,5905.4,6519.0,226.4,0.0025
21153,5928.1,6519.0,226.4,0.0025
21154,5950.7,6519.0,226.4,0.0025
21155,5973.4,6519.0,226.4,0.0025
21156,5996.0,6519.0,226.4,0.0025
21157,6018.6,6519.0,226.4,0.0025
21158,6041.3,6519.0,226.4,0.0025
21159,6063.9,6519.0,226.4,0.0025
21160,6086.6,6519.0,226.4,0.0025
21161,6109.2,6519.0,226.4,0.0025
21162,6131.8,6519.0,226.4,0.0025
21163,6154.5,6519.0,226.4,0.0025
21164,6177.1,6519.0,226.4,0.0025
21165,6199.8,6519.0,226.4,0.0025
21166,6222.4,6519.0,226.4,0.0025
21167,6245.0,6519.0,226.4,0.0025
21168,6267.7,6519.0,226.4,0.0025
21169,6290.3,6519.0,226.4,0.0025
21170,6313.0,6519.0,226.4,0.0025
21171,6335.6,6519.0,226.4,0.0025
21172,6358.2,6519.0,226.4,0.0025
21173,6380.9,6519.0,226.4,0.0025
21174,6403.5,6519.0,226.4,0.0025
21175,6426.2,6519.0,226.4,0.0025
21176,6448.8,6519.0,226.4,0.0025
21177,6471.4,6519.0,226.4,0.0025
21178,6494.1,6519.0,226.4,0.0025
21179,6516.7,6519.0,226.4,0.0025
21180,6539.4,6519.0,226.4,0.0025
21181,6562.0,6519.0,226.4,0.0025
21182,6584.6,6519.0,226.4,0.0025
21183,6607.3,6519.0,226.4,0.0025
21184,6629.9,6519.0,226.4,0.0025
21185,6652.6,6519.0,226.4,0.0025
21186,6675.2,6519.0,226.4,0.0025
21187,6697.8,6519.0,226.4,0.0025
21188,6720.5,6519.0,226.4,0.0025
21189,6743.1,6519.0,226.4,0.0025
21190,6765.8,6519.0,226.4,0.0025
21191,6788.4,6519.0,226.4,0.0025
21192,6811.0,6519.0,226.4,0.0025
21193,6833.7,6519.0,226.4,0.0025
21194,6856.3,6519.0,226.4,0.0025
21195,6879.0,6519.0,226.4,0.0025
21196,6901.6,6519.0,226.4,0.0025
21197,6924.2,6519.0,226.4,0.0025
21198,6946.9,6519.0,226.4,0.0025
21199,6969.5,6519.0,226.4,0.0025
21200,6992.2,6519.0,226.4,0.0025
21201,7014.8,6519.0,226.4,0.0025
21202,7037.4,6519.0,226.4,0.0025
21203,7060.1,6519.0,226.4,0.0025
21204,7082.7,6519.0,226.4,0.0025
21205,7105.4,6519.0,226.4,0.0025
21206,7128.0,6519.0,226.4,0.0025
21207,7150.6,6519.0,226.4,0.0025
21208,7173.3,6519.0,226.4,0.0025
21209,7195.9,6519.0,226.4,0.0025
21210,7218.6,6519.0,226.4,0.0025
21211,7241.2,6519.0,226.4,0.0025
21212,7263.8,6519.0,226.4,0.0025
21213,7286.5,6519.0,226.4,0.0025
21214,7309.1,6519.0,226.4,0.0025
21215,7331.8,6519.0,226.4,0.0025
21216,7354.4,6519.0,226.4,0.0025
21217,7377.0,6519.0,226.4,0.0025
21218,7399.7,6519.0,226.4,0.0025
21219,7422.3,6519.0,226.4,0.0025
21220,7445.0,6519.0,226.4,1e-24
21221,7467.6,6519.0,226.4,0.0025
21222,7490.2,6519.0,226.4,0.0025
21223,7512.9,6519.0,226.4,1e-24
21224,7535.5,6519.0,226.4,0.0025
21225,7558.2,6519.0,226.4,0.0025
21226,7580.8,6519.0,226.4,0.0025
21227,7603.4,6519.0,226.4,0.0025
21228,7626.1,6519.0,226.4,0.0025
21229,7648.7,6519.0,226.4,0.0025
21230,7671.4,6519.0,226.4,0.0025
21231,7694.0,6519.0,226.4,0.0025
21232,7716.6,6519.0,226.4,0.0025
21233,7739.3,6519.0,226.4,0.0025
21234,7761.9,6519.0,226.4,0.0025
21235,7784.6,6519.0,226.4,0.0025
21236,7807.2,6519.0,226.4,0.0025
21237,7829.8,6519.0,226.4,0.0025
21238,7852.5,6519.0,226.4,0.0025
21239,7875.1,6519.0,226.4,0.0025
21240,7897.8,6519.0,226.4,0.0025
21241,7920.4,6519.0,226.4,0.0025
21242,7943.0,6519.0,226.4,0.0025
21243,7965.7,6519.0,226.4,0.0025
21244,7988.3,6519.0,226.4,0.0025
21245,8011.0,6519.0,226.4,0.0025
21246,8033.6,6519.0,226.4,0.0025
21247,8056.2,6519.0,226.4,0.0025
21248,8078.9,6519.0,226.4,0.0025
21249,8101.5,6519.0,226.4,0.0025
21250,8124.2,6519.0,226.4,0.0025
21251,8146.8,6519.0,226.4,0.0025
21252,8169.4,6519.0,226.4,0.0025
21253,8192.1,6519.0,226.4,0.0025
21254,8214.7,6519.0,226.4,0.0025
21255,8237.4,6519.0,226.4,0.0025
21256,8260.0,6519.0,226.4,0.0025
21257,8282.6,6519.0,226.4,0.0025
21258,8305.3,6519.0,226.4,0.0025
21259,8327.9,6519.0,226.4,5e-05
21260,8350.6,6519.0,226.4,5e-05
21261,8373.2,6519.0,226.4,5e-05
21262,8395.8,6519.0,226.4,5e-05
21263,8418.5,6519.0,226.4,5e-05
21264,8441.1,6519.0,226.4,5e-05
21265,8463.8,6519.0,226.4,5e-05
21266,8486.4,6519.0,226.4,5e-05
21267,8509.0,6519.0,226.4,5e-05
21268,8531.7,6519.0,226.4,5e-05
21269,8554.3,6519.0,226.4,5e-05
21270,8577.0,6519.0,226.4,5e-05
21271,8599.6,6519.0,226.4,5e-05
21272,8622.2,6519.0,226.4,5e-06
21273,8644.9,6519.0,226.4,5e-06
21274,8667.5,6519.0,226.4,5e-05
21275,8690.2,6519.0,226.4,5e-05
21276,8712.8,6519.0,226.4,5e-05
21277,8735.4,6519.0,226.4,5e-05
21278,8758.1,6519.0,226.4,5e-05
21279,8780.7,6519.0,226.4,5e-05
21280,8803.4,6519.0,226.4,5e-05
21281,8826.0,6519.0,226.4,5e-05
21282,8848.6,6519.0,226.4,5e-05
21283,8871.3,6519.0,226.4,5e-05
21284,8893.9,6519.0,226.4,5e-05
21285,8916.6,6519.0,226.4,5e-05
21286,8939.2,6519.0,226.4,5e-05
21287,8961.8,6519.0,226.4,5e-05
21288,8984.5,6519.0,226.4,5e-05
21289,9007.1,6519.0,226.4,5e-05
21290,9029.8,6519.0,226.4,5e-05
21291,9052.4,6519.0,226.4,5e-05
21292,9075.0,6519.0,226.4,5e-05
21293,9097.7,6519.0,226.4,5e-05
21294,9120.3,6519.0,226.4,5e-05
21295,9143.0,6519.0,226.4,5e-05
21296,9165.6,6519.0,226.4,5e-05
21297,9188.2,6519.0,226.4,5e-05
21298,9210.9,6519.0,226.4,5e-05
21299,9233.5,6519.0,226.4,5e-05
21300,9256.2,6519.0,226.4,5e-05
21301,9278.8,6519.0,226.4,5e-05
21302,9301.4,6519.0,226.4,5e-05
21303,9324.1,6519.0,226.4,5e-05
21304,9346.7,6519.0,226.4,5e-05
21305,9369.4,6519.0,226.4,5e-05
21306,9392.0,6519.0,226.4,5e-05
21307,9414.6,6519.0,226.4,5e-05
21308,9437.3,6519.0,226.4,5e-05
21309,9459.9,6519.0,226.4,5e-05
21310,9482.6,6519.0,226.4,5e-05
21311,9505.2,6519.0,226.4,5e-05
21312,9527.8,6519.0,226.4,5e-05
21313,9550.5,6519.0,226.4,5e-05
21314,3075.4,6519.0,249.0,5e-06
21315,3098.1,6519.0,249.0,5e-06
21316,3120.7,6519.0,249.0,5e-06
21317,3143.4,6519.0,249.0,0.01
21318,3166.0,6519.0,249.0,1e-05
21319,3188.6,6519.0,249.0,1e-05
21320,3211.3,6519.0,249.0,1e-05
21321,3233.9,6519.0,249.0,1e-05
21322,3256.6,6519.0,249.0,1e-05
21323,3279.2,6519.0,249.0,1e-05
21324,3301.8,6519.0,249.0,1e-05
21325,3324.5,6519.0,249.0,1e-05
21326,3347.1,6519.0,249.0,1e-05
21327,3369.8,6519.0,249.0,1e-05
21328,3392.4,6519.0,249.0,1e-05
21329,3415.0,6519.0,249.0,1e-05
21330,3437.7,6519.0,249.0,1e-05
21331,3460.3,6519.0,249.0,1e-05
21332,3483.0,6519.0,249.0,1e-05
21333,3505.6,6519.0,249.0,1e-05
21334,3528.2,6519.0,249.0,5e-05
21335,3550.9,6519.0,249.0,5e-05
21336,3573.5,6519.0,249.0,5e-05
21337,3596.2,6519.0,249.0,5e-05
21338,3618.8,6519.0,249.0,5e-05
21339,3641.4,6519.0,249.0,5e-05
21340,3664.1,6519.0,249.0,5e-05
21341,3686.7,6519.0,249.0,5e-05
21342,3709.4,6519.0,249.0,5e-05
21343,3732.0,6519.0,249.0,5e-05
21344,3754.6,6519.0,249.0,5e-05
21345,3777.3,6519.0,249.0,5e-05
21346,3799.9,6519.0,249.0,5e-05
21347,3822.6,6519.0,249.0,5e-05
21348,3845.2,6519.0,249.0,5e-05
21349,3867.8,6519.0,249.0,5e-05
21350,3890.5,6519.0,249.0,5e-05
21351,3913.1,6519.0,249.0,5e-05
21352,3935.8,6519.0,249.0,5e-05
21353,3958.4,6519.0,249.0,5e-05
21354,3981.0,6519.0,249.0,5e-05
21355,4003.7,6519.0,249.0,5e-05
21356,4026.3,6519.0,249.0,5e-05
21357,4049.0,6519.0,249.0,5e-05
21358,4071.6,6519.0,249.0,5e-05
21359,4094.2,6519.0,249.0,5e-06
21360,4116.9,6519.0,249.0,5e-06
21361,4139.5,6519.0,249.0,5e-06
21362,4162.2,6519.0,249.0,5e-06
21363,4184.8,6519.0,249.0,5e-06
21364,4207.4,6519.0,249.0,5e-06
21365,4230.1,6519.0,249.0,5e-06
21366,4252.7,6519.0,249.0,5e-06
21367,4275.4,6519.0,249.0,5e-06
21368,4298.0,6519.0,249.0,5e-06
21369,4320.6,6519.0,249.0,5e-06
21370,4343.3,6519.0,249.0,1e-05
21371,4365.9,6519.0,249.0,1e-05
21372,4388.6,6519.0,249.0,1e-05
21373,4411.2,6519.0,249.0,1e-05
21374,4433.8,6519.0,249.0,1e-05
21375,4456.5,6519.0,249.0,1e-05
21376,4479.1,6519.0,249.0,1e-05
21377,4501.8,6519.0,249.0,1e-05
21378,4524.4,6519.0,249.0,1e-05
21379,4547.0,6519.0,249.0,1e-05
21380,4569.7,6519.0,249.0,0.0025
21381,4592.3,6519.0,249.0,0.0025
21382,4615.0,6519.0,249.0,1e-24
21383,4637.6,6519.0,249.0,0.0025
21384,4660.2,6519.0,249.0,5e-06
21385,4682.9,6519.0,249.0,0.0025
21386,4705.5,6519.0,249.0,0.0025
21387,4728.2,6519.0,249.0,5e-06
21388,4750.8,6519.0,249.0,5e-06
21389,4773.4,6519.0,249.0,0.001
21390,4796.1,6519.0,249.0,0.001
21391,4818.7,6519.0,249.0,0.001
21392,4841.4,6519.0,249.0,0.001
21393,4864.0,6519.0,249.0,0.001
21394,4886.6,6519.0,249.0,0.001
21395,4909.3,6519.0,249.0,0.001
21396,4931.9,6519.0,249.0,0.001
21397,4954.6,6519.0,249.0,0.0025
21398,4977.2,6519.0,249.0,0.0025
21399,4999.8,6519.0,249.0,0.0025
21400,5022.5,6519.0,249.0,0.0025
21401,5045.1,6519.0,249.0,0.0025
21402,5067.8,6519.0,249.0,0.0025
21403,5090.4,6519.0,249.0,0.0025
21404,5113.0,6519.0,249.0,0.0025
21405,5135.7,6519.0,249.0,0.0025
21406,5158.3,6519.0,249.0,0.0025
21407,5181.0,6519.0,249.0,0.0025
21408,5203.6,6519.0,249.0,0.0025
21409,5226.2,6519.0,249.0,0.0025
21410,5248.9,6519.0,249.0,0.0025
21411,5271.5,6519.0,249.0,0.0025
21412,5294.2,6519.0,249.0,0.0025
21413,5316.8,6519.0,249.0,0.0025
21414,5339.4,6519.0,249.0,0.0025
21415,5362.1,6519.0,249.0,0.0025
21416,5384.7,6519.0,249.0,0.0025
21417,5407.4,6519.0,249.0,0.0025
21418,5430.0,6519.0,249.0,0.0025
21419,5452.6,6519.0,249.0,0.0025
21420,5475.3,6519.0,249.0,0.0025
21421,5497.9,6519.0,249.0,0.0025
21422,5520.6,6519.0,249.0,0.0025
21423,5543.2,6519.0,249.0,0.0025
21424,5565.8,6519.0,249.0,0.0025
21425,5588.5,6519.0,249.0,0.0025
21426,5611.1,6519.0,249.0,0.0025
21427,5633.8,6519.0,249.0,0.0025
21428,5656.4,6519.0,249.0,0.0025
21429,5679.0,6519.0,249.0,0.0025
21430,5701.7,6519.0,249.0,0.0025
21431,5724.3,6519.0,249.0,0.0025
21432,5747.0,6519.0,249.0,0.0025
21433,5769.6,6519.0,249.0,0.0025
21434,5792.2,6519.0,249.0,0.0025
21435,5814.9,6519.0,249.0,0.0025
21436,5837.5,6519.0,249.0,0.0025
21437,5860.2,6519.0,249.0,0.0025
21438,5882.8,6519.0,249.0,0.0025
21439,5905.4,6519.0,249.0,0.0025
21440,5928.1,6519.0,249.0,0.0025
21441,5950.7,6519.0,249.0,0.0025
21442,5973.4,6519.0,249.0,0.0025
21443,5996.0,6519.0,249.0,0.0025
21444,6018.6,6519.0,249.0,0.0025
21445,6041.3,6519.0,249.0,0.0025
21446,6063.9,6519.0,249.0,0.0025
21447,6086.6,6519.0,249.0,0.0025
21448,6109.2,6519.0,249.0,0.0025
21449,6131.8,6519.0,249.0,0.0025
21450,6154.5,6519.0,249.0,0.0025
21451,6177.1,6519.0,249.0,0.0025
21452,6199.8,6519.0,249.0,0.0025
21453,6222.4,6519.0,249.0,0.0025
21454,6245.0,6519.0,249.0,0.0025
21455,6267.7,6519.0,249.0,0.0025
21456,6290.3,6519.0,249.0,0.0025
21457,6313.0,6519.0,249.0,0.0025
21458,6335.6,6519.0,249.0,0.0025
21459,6358.2,6519.0,249.0,0.0025
21460,6380.9,6519.0,249.0,0.0025
21461,6403.5,6519.0,249.0,0.0025
21462,6426.2,6519.0,249.0,0.0025
21463,6448.8,6519.0,249.0,0.0025
21464,6471.4,6519.0,249.0,0.0025
21465,6494.1,6519.0,249.0,0.0025
21466,6516.7,6519.0,249.0,0.0025
21467,6539.4,6519.0,249.0,0.0025
21468,6562.0,6519.0,249.0,0.0025
21469,6584.6,6519.0,249.0,0.0025
21470,6607.3,6519.0,249.0,0.0025
21471,6629.9,6519.0,249.0,0.0025
21472,6652.6,6519.0,249.0,0.0025
21473,6675.2,6519.0,249.0,0.0025
21474,6697.8,6519.0,249.0,0.0025
21475,6720.5,6519.0,249.0,0.0025
21476,6743.1,6519.0,249.0,0.0025
21477,6765.8,6519.0,249.0,0.0025
21478,6788.4,6519.0,249.0,0.0025
21479,6811.0,6519.0,249.0,0.0025
21480,6833.7,6519.0,249.0,0.0025
21481,6856.3,6519.0,249.0,0.0025
21482,6879.0,6519.0,249.0,0.0025
21483,6901.6,6519.0,249.0,0.0025
21484,6924.2,6519.0,249.0,0.0025
21485,6946.9,6519.0,249.0,0.0025
21486,6969.5,6519.0,249.0,0.0025
21487,6992.2,6519.0,249.0,0.0025
21488,7014.8,6519.0,249.0,0.0025
21489,7037.4,6519.0,249.0,0.0025
21490,7060.1,6519.0,249.0,0.0025
21491,7082.7,6519.0,249.0,0.0025
21492,7105.4,6519.0,249.0,0.0025
21493,7128.0,6519.0,249.0,0.0025
21494,7150.6,6519.0,249.0,0.0025
21495,7173.3,6519.0,249.0,0.0025
21496,7195.9,6519.0,249.0,0.0025
21497,7218.6,6519.0,249.0,1e-24
21498,7241.2,6519.0,249.0,0.0025
21499,7263.8,6519.0,249.0,0.0025
21500,7286.5,6519.0,249.0,0.0025
21501,7309.1,6519.0,249.0,0.0025
21502,7331.8,6519.0,249.0,0.0025
21503,7354.4,6519.0,249.0,0.0025
21504,7377.0,6519.0,249.0,0.0025
21505,7399.7,6519.0,249.0,0.0025
21506,7422.3,6519.0,249.0,5e-06
21507,7445.0,6519.0,249.0,5e-06
21508,7467.6,6519.0,249.0,5e-06
21509,7490.2,6519.0,249.0,5e-06
21510,7512.9,6519.0,249.0,0.0025
21511,7535.5,6519.0,249.0,0.0025
21512,7558.2,6519.0,249.0,0.0025
21513,7580.8,6519.0,249.0,0.0025
21514,7603.4,6519.0,249.0,0.0025
21515,7626.1,6519.0,249.0,0.0025
21516,7648.7,6519.0,249.0,0.0025
21517,7671.4,6519.0,249.0,0.0025
21518,7694.0,6519.0,249.0,0.0025
21519,7716.6,6519.0,249.0,1e-24
21520,7739.3,6519.0,249.0,0.0025
21521,7761.9,6519.0,249.0,0.0025
21522,7784.6,6519.0,249.0,0.0025
21523,7807.2,6519.0,249.0,0.0025
21524,7829.8,6519.0,249.0,0.0025
21525,7852.5,6519.0,249.0,0.0025
21526,7875.1,6519.0,249.0,0.0025
21527,7897.8,6519.0,249.0,0.0025
21528,7920.4,6519.0,249.0,0.0025
21529,7943.0,6519.0,249.0,0.0025
21530,7965.7,6519.0,249.0,0.0025
21531,7988.3,6519.0,249.0,0.0025
21532,8011.0,6519.0,249.0,0.0025
21533,8033.6,6519.0,249.0,0.0025
21534,8056.2,6519.0,249.0,0.0025
21535,8078.9,6519.0,249.0,0.0025
21536,8101.5,6519.0,249.0,0.0025
21537,8124.2,6519.0,249.0,0.0025
21538,8146.8,6519.0,249.0,0.0025
21539,8169.4,6519.0,249.0,0.0025
21540,8192.1,6519.0,249.0,0.0025
21541,8214.7,6519.0,249.0,0.0025
21542,8237.4,6519.0,249.0,0.0025
21543,8260.0,6519.0,249.0,5e-05
21544,8282.6,6519.0,249.0,5e-05
21545,8305.3,6519.0,249.0,5e-05
21546,8327.9,6519.0,249.0,5e-05
21547,8350.6,6519.0,249.0,5e-05
21548,8373.2,6519.0,249.0,5e-05
21549,8395.8,6519.0,249.0,5e-05
21550,8418.5,6519.0,249.0,5e-05
21551,8441.1,6519.0,249.0,5e-05
21552,8463.8,6519.0,249.0,5e-05
21553,8486.4,6519.0,249.0,5e-05
21554,8509.0,6519.0,249.0,5e-05
21555,8531.7,6519.0,249.0,5e-05
21556,8554.3,6519.0,249.0,5e-05
21557,8577.0,6519.0,249.0,5e-05
21558,8599.6,6519.0,249.0,5e-05
21559,8622.2,6519.0,249.0,5e-05
21560,8644.9,6519.0,249.0,5e-06
21561,8667.5,6519.0,249.0,5e-06
21562,8690.2,6519.0,249.0,5e-05
21563,8712.8,6519.0,249.0,5e-05
21564,8735.4,6519.0,249.0,5e-05
21565,8758.1,6519.0,249.0,5e-05
21566,8780.7,6519.0,249.0,5e-05
21567,8803.4,6519.0,249.0,5e-05
21568,8826.0,6519.0,249.0,5e-05
21569,8848.6,6519.0,249.0,5e-05
21570,8871.3,6519.0,249.0,5e-05
21571,8893.9,6519.0,249.0,5e-05
21572,8916.6,6519.0,249.0,5e-05
21573,8939.2,6519.0,249.0,5e-05
21574,8961.8,6519.0,249.0,5e-05
21575,8984.5,6519.0,249.0,5e-05
21576,9007.1,6519.0,249.0,5e-05
21577,9029.8,6519.0,249.0,5e-05
21578,9052.4,6519.0,249.0,5e-05
21579,9075.0,6519.0,249.0,5e-05
21580,9097.7,6519.0,249.0,5e-05
21581,9120.3,6519.0,249.0,5e-05
21582,9143.0,6519.0,249.0,1e-24
21583,9165.6,6519.0,249.0,5e-05
21584,9188.2,6519.0,249.0,5e-05
21585,9210.9,6519.0,249.0,5e-05
21586,9233.5,6519.0,249.0,5e-05
21587,9256.2,6519.0,249.0,5e-05
21588,9278.8,6519.0,249.0,1e-24
21589,9301.4,6519.0,249.0,1e-24
21590,9324.1,6519.0,249.0,5e-05
21591,9346.7,6519.0,249.0,5e-05
21592,9369.4,6519.0,249.0,5e-05
21593,9392.0,6519.0,249.0,5e-05
21594,9414.6,6519.0,249.0,1e-24
21595,9437.3,6519.0,249.0,5e-05
21596,9459.9,6519.0,249.0,5e-05
21597,9482.6,6519.0,249.0,5e-05
21598,9505.2,6519.0,249.0,5e-05
21599,9527.8,6519.0,249.0,5e-05
21600,9550.5,6519.0,249.0,1e-24
21601,3075.4,6519.0,271.7,0.0025
21602,3098.1,6519.0,271.7,5e-06
21603,3120.7,6519.0,271.7,5e-06
21604,3143.4,6519.0,271.7,5e-06
21605,3166.0,6519.0,271.7,0.01
21606,3188.6,6519.0,271.7,1e-05
21607,3211.3,6519.0,271.7,1e-05
