"x" "y" "z" "Facies"
6992.2 6519 973.5 4
7014.8 6519 973.5 4
7037.4 6519 973.5 4
7060.1 6519 973.5 4
7082.7 6519 973.5 4
7105.4 6519 973.5 4
7128 6519 973.5 4
7150.6 6519 973.5 4
7173.3 6519 973.5 4
7195.9 6519 973.5 5
7218.6 6519 973.5 5
7241.2 6519 973.5 5
7263.8 6519 973.5 5
7286.5 6519 973.5 5
7309.1 6519 973.5 5
7331.8 6519 973.5 5
7354.4 6519 973.5 5
7377 6519 973.5 5
7399.7 6519 973.5 5
7422.3 6519 973.5 5
7445 6519 973.5 5
7467.6 6519 973.5 5
7490.2 6519 973.5 5
7512.9 6519 973.5 2
7535.5 6519 973.5 2
7558.2 6519 973.5 2
7580.8 6519 973.5 2
7603.4 6519 973.5 2
7626.1 6519 973.5 2
7648.7 6519 973.5 2
7671.4 6519 973.5 2
7694 6519 973.5 2
7716.6 6519 973.5 2
7739.3 6519 973.5 2
7761.9 6519 973.5 2
7784.6 6519 973.5 2
7807.2 6519 973.5 2
7829.8 6519 973.5 2
7852.5 6519 973.5 2
7875.1 6519 973.5 2
7897.8 6519 973.5 2
7920.4 6519 973.5 2
7943 6519 973.5 2
7965.7 6519 973.5 2
7988.3 6519 973.5 2
8011 6519 973.5 2
8033.6 6519 973.5 2
8056.2 6519 973.5 2
8078.9 6519 973.5 2
8101.5 6519 973.5 2
8124.2 6519 973.5 2
8146.8 6519 973.5 2
8169.4 6519 973.5 2
8192.1 6519 973.5 2
8214.7 6519 973.5 2
8237.4 6519 973.5 2
8260 6519 973.5 2
8282.6 6519 973.5 2
8305.3 6519 973.5 2
8327.9 6519 973.5 2
8350.6 6519 973.5 2
8373.2 6519 973.5 2
8395.8 6519 973.5 2
8418.5 6519 973.5 2
8441.1 6519 973.5 2
8463.8 6519 973.5 2
8486.4 6519 973.5 2
8509 6519 973.5 2
8531.7 6519 973.5 2
8554.3 6519 973.5 2
8577 6519 973.5 2
8599.6 6519 973.5 2
8622.2 6519 973.5 2
8644.9 6519 973.5 4
8667.5 6519 973.5 4
8690.2 6519 973.5 4
8712.8 6519 973.5 4
8735.4 6519 973.5 7
8758.1 6519 973.5 7
8780.7 6519 973.5 7
8803.4 6519 973.5 7
8826 6519 973.5 6
8848.6 6519 973.5 6
8871.3 6519 973.5 6
8893.9 6519 973.5 6
8916.6 6519 973.5 6
8939.2 6519 973.5 6
8961.8 6519 973.5 6
8984.5 6519 973.5 6
9007.1 6519 973.5 6
9029.8 6519 973.5 6
9052.4 6519 973.5 6
9075 6519 973.5 6
9097.7 6519 973.5 6
9120.3 6519 973.5 6
9143 6519 973.5 6
9165.6 6519 973.5 6
9188.2 6519 973.5 6
9210.9 6519 973.5 6
9233.5 6519 973.5 6
9256.2 6519 973.5 6
9278.8 6519 973.5 3
9301.4 6519 973.5 3
9324.1 6519 973.5 3
9346.7 6519 973.5 3
9369.4 6519 973.5 3
9392 6519 973.5 3
9414.6 6519 973.5 3
9437.3 6519 973.5 3
9459.9 6519 973.5 3
9482.6 6519 973.5 3
9505.2 6519 973.5 3
9527.8 6519 973.5 3
9550.5 6519 973.5 3
3075.4 6519 996.2 3
3098.1 6519 996.2 3
3120.7 6519 996.2 3
3143.4 6519 996.2 7
3166 6519 996.2 7
3188.6 6519 996.2 7
3211.3 6519 996.2 7
3233.9 6519 996.2 3
3256.6 6519 996.2 3
3279.2 6519 996.2 3
3301.8 6519 996.2 3
3324.5 6519 996.2 2
3347.1 6519 996.2 2
3369.8 6519 996.2 3
3392.4 6519 996.2 3
3415 6519 996.2 3
3437.7 6519 996.2 3
3460.3 6519 996.2 2
3483 6519 996.2 2
3505.6 6519 996.2 2
3528.2 6519 996.2 2
3550.9 6519 996.2 2
3573.5 6519 996.2 2
3596.2 6519 996.2 2
3618.8 6519 996.2 2
3641.4 6519 996.2 3
3664.1 6519 996.2 3
3686.7 6519 996.2 3
3709.4 6519 996.2 3
3732 6519 996.2 3
3754.6 6519 996.2 3
3777.3 6519 996.2 6
3799.9 6519 996.2 6
3822.6 6519 996.2 6
3845.2 6519 996.2 6
3867.8 6519 996.2 2
3890.5 6519 996.2 2
3913.1 6519 996.2 2
3935.8 6519 996.2 8
3958.4 6519 996.2 6
3981 6519 996.2 6
4003.7 6519 996.2 6
4026.3 6519 996.2 6
4049 6519 996.2 6
4071.6 6519 996.2 6
4094.2 6519 996.2 6
4116.9 6519 996.2 6
4139.5 6519 996.2 6
4162.2 6519 996.2 6
4184.8 6519 996.2 5
4207.4 6519 996.2 5
4230.1 6519 996.2 5
4252.7 6519 996.2 5
4275.4 6519 996.2 5
4298 6519 996.2 5
4320.6 6519 996.2 5
4343.3 6519 996.2 5
4365.9 6519 996.2 5
4388.6 6519 996.2 5
4411.2 6519 996.2 5
4433.8 6519 996.2 5
4456.5 6519 996.2 5
4479.1 6519 996.2 5
4501.8 6519 996.2 5
4524.4 6519 996.2 5
4547 6519 996.2 5
4569.7 6519 996.2 5
4592.3 6519 996.2 5
4615 6519 996.2 5
4637.6 6519 996.2 5
4660.2 6519 996.2 5
4682.9 6519 996.2 5
4705.5 6519 996.2 5
4728.2 6519 996.2 5
4750.8 6519 996.2 5
4773.4 6519 996.2 5
4796.1 6519 996.2 5
4818.7 6519 996.2 5
4841.4 6519 996.2 5
4864 6519 996.2 4
4886.6 6519 996.2 4
4909.3 6519 996.2 4
4931.9 6519 996.2 4
4954.6 6519 996.2 4
4977.2 6519 996.2 4
4999.8 6519 996.2 4
5022.5 6519 996.2 4
5045.1 6519 996.2 4
5067.8 6519 996.2 4
5090.4 6519 996.2 4
5113 6519 996.2 4
5135.7 6519 996.2 4
5158.3 6519 996.2 3
5181 6519 996.2 3
5203.6 6519 996.2 3
5226.2 6519 996.2 3
5248.9 6519 996.2 5
5271.5 6519 996.2 5
5294.2 6519 996.2 5
5316.8 6519 996.2 5
5339.4 6519 996.2 5
5362.1 6519 996.2 5
5384.7 6519 996.2 5
5407.4 6519 996.2 5
5430 6519 996.2 5
5452.6 6519 996.2 5
5475.3 6519 996.2 5
5497.9 6519 996.2 5
5520.6 6519 996.2 5
5543.2 6519 996.2 5
5565.8 6519 996.2 5
5588.5 6519 996.2 5
5611.1 6519 996.2 5
5633.8 6519 996.2 5
5656.4 6519 996.2 5
5679 6519 996.2 5
5701.7 6519 996.2 5
5724.3 6519 996.2 5
5747 6519 996.2 5
5769.6 6519 996.2 5
5792.2 6519 996.2 4
5814.9 6519 996.2 4
5837.5 6519 996.2 4
5860.2 6519 996.2 4
5882.8 6519 996.2 4
5905.4 6519 996.2 4
5928.1 6519 996.2 4
5950.7 6519 996.2 4
5973.4 6519 996.2 4
5996 6519 996.2 4
6018.6 6519 996.2 4
6041.3 6519 996.2 4
6063.9 6519 996.2 4
6086.6 6519 996.2 4
6109.2 6519 996.2 4
6131.8 6519 996.2 4
6154.5 6519 996.2 4
6177.1 6519 996.2 4
6199.8 6519 996.2 4
6222.4 6519 996.2 4
6245 6519 996.2 4
6267.7 6519 996.2 4
6290.3 6519 996.2 4
6313 6519 996.2 4
6335.6 6519 996.2 4
6358.2 6519 996.2 4
6380.9 6519 996.2 2
6403.5 6519 996.2 2
6426.2 6519 996.2 2
6448.8 6519 996.2 2
6471.4 6519 996.2 2
6494.1 6519 996.2 2
6516.7 6519 996.2 2
6539.4 6519 996.2 2
6562 6519 996.2 2
6584.6 6519 996.2 4
6607.3 6519 996.2 4
6629.9 6519 996.2 4
6652.6 6519 996.2 4
6675.2 6519 996.2 4
6697.8 6519 996.2 4
6720.5 6519 996.2 4
6743.1 6519 996.2 4
6765.8 6519 996.2 4
6788.4 6519 996.2 4
6811 6519 996.2 5
6833.7 6519 996.2 5
6856.3 6519 996.2 5
6879 6519 996.2 5
6901.6 6519 996.2 5
6924.2 6519 996.2 5
6946.9 6519 996.2 5
6969.5 6519 996.2 5
6992.2 6519 996.2 5
7014.8 6519 996.2 5
7037.4 6519 996.2 5
7060.1 6519 996.2 5
7082.7 6519 996.2 4
7105.4 6519 996.2 4
7128 6519 996.2 4
7150.6 6519 996.2 4
7173.3 6519 996.2 4
7195.9 6519 996.2 4
7218.6 6519 996.2 4
7241.2 6519 996.2 4
7263.8 6519 996.2 4
7286.5 6519 996.2 4
7309.1 6519 996.2 4
7331.8 6519 996.2 4
7354.4 6519 996.2 4
7377 6519 996.2 4
7399.7 6519 996.2 4
7422.3 6519 996.2 4
7445 6519 996.2 4
7467.6 6519 996.2 4
7490.2 6519 996.2 4
7512.9 6519 996.2 5
7535.5 6519 996.2 5
7558.2 6519 996.2 5
7580.8 6519 996.2 5
7603.4 6519 996.2 5
7626.1 6519 996.2 5
7648.7 6519 996.2 5
7671.4 6519 996.2 5
7694 6519 996.2 5
7716.6 6519 996.2 5
7739.3 6519 996.2 5
7761.9 6519 996.2 5
7784.6 6519 996.2 5
7807.2 6519 996.2 5
7829.8 6519 996.2 5
7852.5 6519 996.2 5
7875.1 6519 996.2 5
7897.8 6519 996.2 5
7920.4 6519 996.2 5
7943 6519 996.2 5
7965.7 6519 996.2 5
7988.3 6519 996.2 5
8011 6519 996.2 5
8033.6 6519 996.2 5
8056.2 6519 996.2 5
8078.9 6519 996.2 4
8101.5 6519 996.2 4
8124.2 6519 996.2 4
8146.8 6519 996.2 4
8169.4 6519 996.2 4
8192.1 6519 996.2 4
8214.7 6519 996.2 4
8237.4 6519 996.2 4
8260 6519 996.2 4
8282.6 6519 996.2 4
8305.3 6519 996.2 8
8327.9 6519 996.2 4
8350.6 6519 996.2 4
8373.2 6519 996.2 4
8395.8 6519 996.2 4
8418.5 6519 996.2 4
8441.1 6519 996.2 4
8463.8 6519 996.2 4
8486.4 6519 996.2 4
8509 6519 996.2 4
8531.7 6519 996.2 4
8554.3 6519 996.2 4
8577 6519 996.2 4
8599.6 6519 996.2 4
8622.2 6519 996.2 4
8644.9 6519 996.2 4
8667.5 6519 996.2 7
8690.2 6519 996.2 7
8712.8 6519 996.2 7
8735.4 6519 996.2 7
8758.1 6519 996.2 6
8780.7 6519 996.2 6
8803.4 6519 996.2 6
8826 6519 996.2 6
8848.6 6519 996.2 5
8871.3 6519 996.2 5
8893.9 6519 996.2 5
8916.6 6519 996.2 5
8939.2 6519 996.2 5
8961.8 6519 996.2 5
8984.5 6519 996.2 5
9007.1 6519 996.2 5
9029.8 6519 996.2 5
9052.4 6519 996.2 5
9075 6519 996.2 5
9097.7 6519 996.2 5
9120.3 6519 996.2 3
9143 6519 996.2 3
9165.6 6519 996.2 3
9188.2 6519 996.2 3
9210.9 6519 996.2 3
9233.5 6519 996.2 3
9256.2 6519 996.2 3
9278.8 6519 996.2 3
9301.4 6519 996.2 3
9324.1 6519 996.2 3
9346.7 6519 996.2 3
9369.4 6519 996.2 3
9392 6519 996.2 3
9414.6 6519 996.2 3
9437.3 6519 996.2 3
9459.9 6519 996.2 3
9482.6 6519 996.2 3
9505.2 6519 996.2 3
9527.8 6519 996.2 3
9550.5 6519 996.2 3
3075.4 6519 1018.8 7
3098.1 6519 1018.8 7
3120.7 6519 1018.8 7
3143.4 6519 1018.8 6
3166 6519 1018.8 3
3188.6 6519 1018.8 3
3211.3 6519 1018.8 3
3233.9 6519 1018.8 3
3256.6 6519 1018.8 3
3279.2 6519 1018.8 3
3301.8 6519 1018.8 3
3324.5 6519 1018.8 3
3347.1 6519 1018.8 3
3369.8 6519 1018.8 2
3392.4 6519 1018.8 2
3415 6519 1018.8 2
3437.7 6519 1018.8 2
3460.3 6519 1018.8 2
3483 6519 1018.8 8
3505.6 6519 1018.8 3
3528.2 6519 1018.8 3
3550.9 6519 1018.8 3
3573.5 6519 1018.8 3
3596.2 6519 1018.8 3
3618.8 6519 1018.8 3
3641.4 6519 1018.8 3
3664.1 6519 1018.8 3
3686.7 6519 1018.8 3
3709.4 6519 1018.8 6
3732 6519 1018.8 6
3754.6 6519 1018.8 6
3777.3 6519 1018.8 6
3799.9 6519 1018.8 6
3822.6 6519 1018.8 6
3845.2 6519 1018.8 6
3867.8 6519 1018.8 6
3890.5 6519 1018.8 6
3913.1 6519 1018.8 6
3935.8 6519 1018.8 6
3958.4 6519 1018.8 6
3981 6519 1018.8 6
4003.7 6519 1018.8 6
4026.3 6519 1018.8 6
4049 6519 1018.8 6
4071.6 6519 1018.8 6
4094.2 6519 1018.8 5
4116.9 6519 1018.8 5
4139.5 6519 1018.8 5
4162.2 6519 1018.8 5
4184.8 6519 1018.8 5
4207.4 6519 1018.8 5
4230.1 6519 1018.8 5
4252.7 6519 1018.8 5
4275.4 6519 1018.8 5
4298 6519 1018.8 5
4320.6 6519 1018.8 5
4343.3 6519 1018.8 5
4365.9 6519 1018.8 5
4388.6 6519 1018.8 8
4411.2 6519 1018.8 5
4433.8 6519 1018.8 8
4456.5 6519 1018.8 5
4479.1 6519 1018.8 5
4501.8 6519 1018.8 5
4524.4 6519 1018.8 5
4547 6519 1018.8 5
4569.7 6519 1018.8 5
4592.3 6519 1018.8 5
4615 6519 1018.8 5
4637.6 6519 1018.8 8
4660.2 6519 1018.8 5
4682.9 6519 1018.8 5
4705.5 6519 1018.8 5
4728.2 6519 1018.8 5
4750.8 6519 1018.8 5
4773.4 6519 1018.8 5
4796.1 6519 1018.8 5
4818.7 6519 1018.8 5
4841.4 6519 1018.8 5
4864 6519 1018.8 5
4886.6 6519 1018.8 3
4909.3 6519 1018.8 3
4931.9 6519 1018.8 8
4954.6 6519 1018.8 3
4977.2 6519 1018.8 3
4999.8 6519 1018.8 3
5022.5 6519 1018.8 3
5045.1 6519 1018.8 3
5067.8 6519 1018.8 3
5090.4 6519 1018.8 3
5113 6519 1018.8 3
5135.7 6519 1018.8 3
5158.3 6519 1018.8 3
5181 6519 1018.8 3
5203.6 6519 1018.8 3
5226.2 6519 1018.8 5
5248.9 6519 1018.8 5
5271.5 6519 1018.8 5
5294.2 6519 1018.8 5
5316.8 6519 1018.8 5
5339.4 6519 1018.8 5
5362.1 6519 1018.8 5
5384.7 6519 1018.8 5
5407.4 6519 1018.8 5
5430 6519 1018.8 5
5452.6 6519 1018.8 5
5475.3 6519 1018.8 5
5497.9 6519 1018.8 5
5520.6 6519 1018.8 5
5543.2 6519 1018.8 5
5565.8 6519 1018.8 5
5588.5 6519 1018.8 5
5611.1 6519 1018.8 5
5633.8 6519 1018.8 5
5656.4 6519 1018.8 5
5679 6519 1018.8 5
5701.7 6519 1018.8 5
5724.3 6519 1018.8 5
5747 6519 1018.8 5
5769.6 6519 1018.8 5
5792.2 6519 1018.8 5
5814.9 6519 1018.8 5
5837.5 6519 1018.8 5
5860.2 6519 1018.8 5
5882.8 6519 1018.8 5
5905.4 6519 1018.8 5
5928.1 6519 1018.8 5
5950.7 6519 1018.8 5
5973.4 6519 1018.8 5
5996 6519 1018.8 5
6018.6 6519 1018.8 5
6041.3 6519 1018.8 5
6063.9 6519 1018.8 5
6086.6 6519 1018.8 5
6109.2 6519 1018.8 5
6131.8 6519 1018.8 5
6154.5 6519 1018.8 5
6177.1 6519 1018.8 5
6199.8 6519 1018.8 5
6222.4 6519 1018.8 5
6245 6519 1018.8 5
6267.7 6519 1018.8 5
6290.3 6519 1018.8 5
6313 6519 1018.8 5
6335.6 6519 1018.8 5
6358.2 6519 1018.8 4
6380.9 6519 1018.8 4
6403.5 6519 1018.8 4
6426.2 6519 1018.8 4
6448.8 6519 1018.8 4
6471.4 6519 1018.8 4
6494.1 6519 1018.8 4
6516.7 6519 1018.8 4
6539.4 6519 1018.8 4
6562 6519 1018.8 4
6584.6 6519 1018.8 4
6607.3 6519 1018.8 5
6629.9 6519 1018.8 5
6652.6 6519 1018.8 5
6675.2 6519 1018.8 5
6697.8 6519 1018.8 5
6720.5 6519 1018.8 5
6743.1 6519 1018.8 5
6765.8 6519 1018.8 5
6788.4 6519 1018.8 5
6811 6519 1018.8 8
6833.7 6519 1018.8 5
6856.3 6519 1018.8 5
6879 6519 1018.8 8
6901.6 6519 1018.8 3
6924.2 6519 1018.8 3
6946.9 6519 1018.8 3
6969.5 6519 1018.8 3
6992.2 6519 1018.8 3
7014.8 6519 1018.8 3
7037.4 6519 1018.8 3
7060.1 6519 1018.8 3
7082.7 6519 1018.8 5
7105.4 6519 1018.8 5
7128 6519 1018.8 5
7150.6 6519 1018.8 5
7173.3 6519 1018.8 5
7195.9 6519 1018.8 5
7218.6 6519 1018.8 3
7241.2 6519 1018.8 3
7263.8 6519 1018.8 3
7286.5 6519 1018.8 3
7309.1 6519 1018.8 3
7331.8 6519 1018.8 3
7354.4 6519 1018.8 3
7377 6519 1018.8 3
7399.7 6519 1018.8 3
7422.3 6519 1018.8 3
7445 6519 1018.8 3
7467.6 6519 1018.8 3
7490.2 6519 1018.8 3
7512.9 6519 1018.8 4
7535.5 6519 1018.8 4
7558.2 6519 1018.8 4
7580.8 6519 1018.8 4
7603.4 6519 1018.8 4
7626.1 6519 1018.8 4
7648.7 6519 1018.8 4
7671.4 6519 1018.8 8
7694 6519 1018.8 4
7716.6 6519 1018.8 4
7739.3 6519 1018.8 4
7761.9 6519 1018.8 4
7784.6 6519 1018.8 4
7807.2 6519 1018.8 4
7829.8 6519 1018.8 4
7852.5 6519 1018.8 8
7875.1 6519 1018.8 4
7897.8 6519 1018.8 4
7920.4 6519 1018.8 4
7943 6519 1018.8 4
7965.7 6519 1018.8 8
7988.3 6519 1018.8 4
8011 6519 1018.8 4
8033.6 6519 1018.8 4
8056.2 6519 1018.8 4
8078.9 6519 1018.8 4
8101.5 6519 1018.8 4
8124.2 6519 1018.8 4
8146.8 6519 1018.8 4
8169.4 6519 1018.8 4
8192.1 6519 1018.8 4
8214.7 6519 1018.8 4
8237.4 6519 1018.8 4
8260 6519 1018.8 4
8282.6 6519 1018.8 4
8305.3 6519 1018.8 4
8327.9 6519 1018.8 4
8350.6 6519 1018.8 4
8373.2 6519 1018.8 4
8395.8 6519 1018.8 4
8418.5 6519 1018.8 7
8441.1 6519 1018.8 7
8463.8 6519 1018.8 7
8486.4 6519 1018.8 7
8509 6519 1018.8 7
8531.7 6519 1018.8 7
8554.3 6519 1018.8 7
8577 6519 1018.8 7
8599.6 6519 1018.8 7
8622.2 6519 1018.8 7
8644.9 6519 1018.8 7
8667.5 6519 1018.8 6
8690.2 6519 1018.8 6
8712.8 6519 1018.8 6
8735.4 6519 1018.8 6
8758.1 6519 1018.8 6
8780.7 6519 1018.8 3
8803.4 6519 1018.8 5
8826 6519 1018.8 5
8848.6 6519 1018.8 5
8871.3 6519 1018.8 5
8893.9 6519 1018.8 5
8916.6 6519 1018.8 5
8939.2 6519 1018.8 5
8961.8 6519 1018.8 5
8984.5 6519 1018.8 5
9007.1 6519 1018.8 5
9029.8 6519 1018.8 5
9052.4 6519 1018.8 5
9075 6519 1018.8 5
9097.7 6519 1018.8 5
9120.3 6519 1018.8 5
9143 6519 1018.8 5
9165.6 6519 1018.8 5
9188.2 6519 1018.8 5
9210.9 6519 1018.8 3
9233.5 6519 1018.8 3
9256.2 6519 1018.8 3
9278.8 6519 1018.8 3
9301.4 6519 1018.8 3
9324.1 6519 1018.8 3
9346.7 6519 1018.8 3
9369.4 6519 1018.8 3
9392 6519 1018.8 3
9414.6 6519 1018.8 3
9437.3 6519 1018.8 3
9459.9 6519 1018.8 3
9482.6 6519 1018.8 3
9505.2 6519 1018.8 3
9527.8 6519 1018.8 3
9550.5 6519 1018.8 3
3075.4 6519 1041.4 6
3098.1 6519 1041.4 6
3120.7 6519 1041.4 6
3143.4 6519 1041.4 6
3166 6519 1041.4 6
3188.6 6519 1041.4 6
3211.3 6519 1041.4 3
3233.9 6519 1041.4 3
3256.6 6519 1041.4 3
3279.2 6519 1041.4 3
3301.8 6519 1041.4 3
3324.5 6519 1041.4 3
3347.1 6519 1041.4 3
3369.8 6519 1041.4 3
3392.4 6519 1041.4 3
3415 6519 1041.4 3
3437.7 6519 1041.4 3
3460.3 6519 1041.4 3
3483 6519 1041.4 2
3505.6 6519 1041.4 2
3528.2 6519 1041.4 3
3550.9 6519 1041.4 3
3573.5 6519 1041.4 3
3596.2 6519 1041.4 3
3618.8 6519 1041.4 3
3641.4 6519 1041.4 3
3664.1 6519 1041.4 6
3686.7 6519 1041.4 6
3709.4 6519 1041.4 6
3732 6519 1041.4 6
3754.6 6519 1041.4 6
3777.3 6519 1041.4 6
3799.9 6519 1041.4 6
3822.6 6519 1041.4 6
3845.2 6519 1041.4 6
3867.8 6519 1041.4 6
3890.5 6519 1041.4 6
3913.1 6519 1041.4 6
3935.8 6519 1041.4 6
3958.4 6519 1041.4 6
3981 6519 1041.4 6
4003.7 6519 1041.4 6
4026.3 6519 1041.4 6
4049 6519 1041.4 6
4071.6 6519 1041.4 6
4094.2 6519 1041.4 5
4116.9 6519 1041.4 5
4139.5 6519 1041.4 5
4162.2 6519 1041.4 5
4184.8 6519 1041.4 5
4207.4 6519 1041.4 5
4230.1 6519 1041.4 5
4252.7 6519 1041.4 5
4275.4 6519 1041.4 5
4298 6519 1041.4 2
4320.6 6519 1041.4 2
4343.3 6519 1041.4 5
4365.9 6519 1041.4 5
4388.6 6519 1041.4 5
4411.2 6519 1041.4 5
4433.8 6519 1041.4 5
4456.5 6519 1041.4 5
4479.1 6519 1041.4 5
4501.8 6519 1041.4 5
4524.4 6519 1041.4 5
4547 6519 1041.4 5
4569.7 6519 1041.4 2
4592.3 6519 1041.4 2
4615 6519 1041.4 2
4637.6 6519 1041.4 6
4660.2 6519 1041.4 2
4682.9 6519 1041.4 2
4705.5 6519 1041.4 2
4728.2 6519 1041.4 2
4750.8 6519 1041.4 6
4773.4 6519 1041.4 6
4796.1 6519 1041.4 2
4818.7 6519 1041.4 2
4841.4 6519 1041.4 2
4864 6519 1041.4 2
4886.6 6519 1041.4 2
4909.3 6519 1041.4 2
4931.9 6519 1041.4 2
4954.6 6519 1041.4 2
4977.2 6519 1041.4 2
4999.8 6519 1041.4 7
5022.5 6519 1041.4 7
5045.1 6519 1041.4 6
5067.8 6519 1041.4 6
5090.4 6519 1041.4 6
5113 6519 1041.4 6
5135.7 6519 1041.4 3
5158.3 6519 1041.4 3
5181 6519 1041.4 3
5203.6 6519 1041.4 3
5226.2 6519 1041.4 3
5248.9 6519 1041.4 3
5271.5 6519 1041.4 3
5294.2 6519 1041.4 3
5316.8 6519 1041.4 3
5339.4 6519 1041.4 3
5362.1 6519 1041.4 3
5384.7 6519 1041.4 3
5407.4 6519 1041.4 3
5430 6519 1041.4 3
5452.6 6519 1041.4 3
5475.3 6519 1041.4 3
5497.9 6519 1041.4 3
5520.6 6519 1041.4 3
5543.2 6519 1041.4 3
5565.8 6519 1041.4 3
5588.5 6519 1041.4 3
5611.1 6519 1041.4 3
5633.8 6519 1041.4 3
5656.4 6519 1041.4 3
5679 6519 1041.4 3
5701.7 6519 1041.4 3
5724.3 6519 1041.4 3
5747 6519 1041.4 3
5769.6 6519 1041.4 3
5792.2 6519 1041.4 3
5814.9 6519 1041.4 3
5837.5 6519 1041.4 3
5860.2 6519 1041.4 3
5882.8 6519 1041.4 3
5905.4 6519 1041.4 3
5928.1 6519 1041.4 3
5950.7 6519 1041.4 3
5973.4 6519 1041.4 3
5996 6519 1041.4 3
6018.6 6519 1041.4 3
6041.3 6519 1041.4 8
6063.9 6519 1041.4 3
6086.6 6519 1041.4 3
6109.2 6519 1041.4 8
6131.8 6519 1041.4 3
6154.5 6519 1041.4 3
6177.1 6519 1041.4 3
6199.8 6519 1041.4 3
6222.4 6519 1041.4 3
6245 6519 1041.4 5
6267.7 6519 1041.4 5
6290.3 6519 1041.4 5
6313 6519 1041.4 5
6335.6 6519 1041.4 5
6358.2 6519 1041.4 5
6380.9 6519 1041.4 5
6403.5 6519 1041.4 5
6426.2 6519 1041.4 5
6448.8 6519 1041.4 5
6471.4 6519 1041.4 5
6494.1 6519 1041.4 5
6516.7 6519 1041.4 5
6539.4 6519 1041.4 5
6562 6519 1041.4 5
6584.6 6519 1041.4 5
6607.3 6519 1041.4 5
6629.9 6519 1041.4 5
6652.6 6519 1041.4 5
6675.2 6519 1041.4 5
6697.8 6519 1041.4 8
6720.5 6519 1041.4 3
6743.1 6519 1041.4 3
6765.8 6519 1041.4 3
6788.4 6519 1041.4 3
6811 6519 1041.4 3
6833.7 6519 1041.4 3
6856.3 6519 1041.4 3
6879 6519 1041.4 3
6901.6 6519 1041.4 3
6924.2 6519 1041.4 3
6946.9 6519 1041.4 3
6969.5 6519 1041.4 3
6992.2 6519 1041.4 3
7014.8 6519 1041.4 3
7037.4 6519 1041.4 3
7060.1 6519 1041.4 8
7082.7 6519 1041.4 3
7105.4 6519 1041.4 3
7128 6519 1041.4 3
7150.6 6519 1041.4 3
7173.3 6519 1041.4 3
7195.9 6519 1041.4 3
7218.6 6519 1041.4 3
7241.2 6519 1041.4 3
7263.8 6519 1041.4 3
7286.5 6519 1041.4 3
7309.1 6519 1041.4 3
7331.8 6519 1041.4 3
7354.4 6519 1041.4 3
7377 6519 1041.4 3
7399.7 6519 1041.4 3
7422.3 6519 1041.4 3
7445 6519 1041.4 3
7467.6 6519 1041.4 3
7490.2 6519 1041.4 3
7512.9 6519 1041.4 3
7535.5 6519 1041.4 3
7558.2 6519 1041.4 3
7580.8 6519 1041.4 3
7603.4 6519 1041.4 3
7626.1 6519 1041.4 3
7648.7 6519 1041.4 3
7671.4 6519 1041.4 3
7694 6519 1041.4 3
7716.6 6519 1041.4 3
7739.3 6519 1041.4 3
7761.9 6519 1041.4 3
7784.6 6519 1041.4 4
7807.2 6519 1041.4 4
7829.8 6519 1041.4 4
7852.5 6519 1041.4 4
7875.1 6519 1041.4 4
7897.8 6519 1041.4 4
7920.4 6519 1041.4 4
7943 6519 1041.4 4
7965.7 6519 1041.4 4
7988.3 6519 1041.4 4
8011 6519 1041.4 4
8033.6 6519 1041.4 4
8056.2 6519 1041.4 4
8078.9 6519 1041.4 4
8101.5 6519 1041.4 4
8124.2 6519 1041.4 4
8146.8 6519 1041.4 4
8169.4 6519 1041.4 4
8192.1 6519 1041.4 6
8214.7 6519 1041.4 6
8237.4 6519 1041.4 6
8260 6519 1041.4 6
8282.6 6519 1041.4 6
8305.3 6519 1041.4 6
8327.9 6519 1041.4 6
8350.6 6519 1041.4 6
8373.2 6519 1041.4 6
8395.8 6519 1041.4 6
8418.5 6519 1041.4 6
8441.1 6519 1041.4 6
8463.8 6519 1041.4 6
8486.4 6519 1041.4 6
8509 6519 1041.4 6
8531.7 6519 1041.4 6
8554.3 6519 1041.4 6
8577 6519 1041.4 6
8599.6 6519 1041.4 6
8622.2 6519 1041.4 6
8644.9 6519 1041.4 6
8667.5 6519 1041.4 6
8690.2 6519 1041.4 3
8712.8 6519 1041.4 3
8735.4 6519 1041.4 8
8758.1 6519 1041.4 3
8780.7 6519 1041.4 3
8803.4 6519 1041.4 3
8826 6519 1041.4 3
8848.6 6519 1041.4 3
8871.3 6519 1041.4 3
8893.9 6519 1041.4 3
8916.6 6519 1041.4 8
8939.2 6519 1041.4 3
8961.8 6519 1041.4 3
8984.5 6519 1041.4 3
9007.1 6519 1041.4 5
9029.8 6519 1041.4 5
9052.4 6519 1041.4 5
9075 6519 1041.4 5
9097.7 6519 1041.4 5
9120.3 6519 1041.4 5
9143 6519 1041.4 5
9165.6 6519 1041.4 5
9188.2 6519 1041.4 5
9210.9 6519 1041.4 5
9233.5 6519 1041.4 5
9256.2 6519 1041.4 5
9278.8 6519 1041.4 5
9301.4 6519 1041.4 5
9324.1 6519 1041.4 3
9346.7 6519 1041.4 3
9369.4 6519 1041.4 3
9392 6519 1041.4 3
9414.6 6519 1041.4 3
9437.3 6519 1041.4 3
9459.9 6519 1041.4 3
9482.6 6519 1041.4 3
9505.2 6519 1041.4 3
9527.8 6519 1041.4 3
